Transaction_ID,Loan_ID,Customer_ID,EMI_Amount,Principal_Component,Interest_Component,Payment_Date,Payment_Status
TXN_LOAN0094_36,LOAN0094,CUST0092,13535.53,13338.89,196.64,2026-09-18,Paid
TXN_LOAN0095_1,LOAN0095,CUST0031,7916.46,5194.22,2722.24,2024-01-16,Paid
TXN_LOAN0095_2,LOAN0095,CUST0031,7916.46,5240.02,2676.44,2024-02-16,Paid
TXN_LOAN0095_3,LOAN0095,CUST0031,7916.46,5286.22,2630.24,2024-03-16,Paid
TXN_LOAN0095_4,LOAN0095,CUST0031,7916.46,5332.84,2583.62,2024-04-16,Paid
TXN_LOAN0095_5,LOAN0095,CUST0031,7916.46,5379.86,2536.6,2024-05-16,Paid
TXN_LOAN0095_6,LOAN0095,CUST0031,7916.46,5427.3,2489.16,2024-06-16,Paid
TXN_LOAN0095_7,LOAN0095,CUST0031,7916.46,5475.16,2441.3,2024-07-16,Paid
TXN_LOAN0095_8,LOAN0095,CUST0031,7916.46,5523.43,2393.03,2024-08-16,Paid
TXN_LOAN0095_9,LOAN0095,CUST0031,7916.46,5572.14,2344.32,2024-09-16,Paid
TXN_LOAN0095_10,LOAN0095,CUST0031,7916.46,5621.27,2295.19,2024-10-16,Paid
TXN_LOAN0095_11,LOAN0095,CUST0031,7916.46,5670.84,2245.62,2024-11-16,Paid
TXN_LOAN0095_12,LOAN0095,CUST0031,7916.46,5720.84,2195.62,2024-12-16,Paid
TXN_LOAN0095_13,LOAN0095,CUST0031,7916.46,5771.29,2145.17,2025-01-16,Paid
TXN_LOAN0095_14,LOAN0095,CUST0031,7916.46,5822.18,2094.28,2025-02-16,Paid
TXN_LOAN0095_15,LOAN0095,CUST0031,7916.46,5873.52,2042.94,2025-03-16,Paid
TXN_LOAN0095_16,LOAN0095,CUST0031,7916.46,5925.31,1991.15,2025-04-16,Paid
TXN_LOAN0095_17,LOAN0095,CUST0031,7916.46,5977.56,1938.9,2025-05-16,Paid
TXN_LOAN0095_18,LOAN0095,CUST0031,7916.46,6030.27,1886.19,2025-06-16,Paid
TXN_LOAN0095_19,LOAN0095,CUST0031,7916.46,6083.44,1833.02,2025-07-16,Paid
TXN_LOAN0095_20,LOAN0095,CUST0031,7916.46,6137.08,1779.38,2025-08-16,Paid
TXN_LOAN0095_21,LOAN0095,CUST0031,7916.46,6191.2,1725.26,2025-09-16,Paid
TXN_LOAN0095_22,LOAN0095,CUST0031,7916.46,6245.79,1670.67,2025-10-16,Paid
TXN_LOAN0095_23,LOAN0095,CUST0031,7916.46,6300.86,1615.6,2025-11-16,Paid
TXN_LOAN0095_24,LOAN0095,CUST0031,7916.46,6356.42,1560.04,2025-12-16,Paid
TXN_LOAN0095_25,LOAN0095,CUST0031,7916.46,6412.47,1503.99,2026-01-16,Paid
TXN_LOAN0095_26,LOAN0095,CUST0031,7916.46,6469.02,1447.44,2026-02-16,Paid
TXN_LOAN0095_27,LOAN0095,CUST0031,7916.46,6526.06,1390.4,2026-03-16,Paid
TXN_LOAN0095_28,LOAN0095,CUST0031,7916.46,6583.61,1332.85,2026-04-16,Paid
TXN_LOAN0095_29,LOAN0095,CUST0031,7916.46,6641.66,1274.8,2026-05-16,Paid
TXN_LOAN0095_30,LOAN0095,CUST0031,7916.46,6700.22,1216.24,2026-06-16,Paid
TXN_LOAN0095_31,LOAN0095,CUST0031,7916.46,6759.3,1157.16,2026-07-16,Paid
TXN_LOAN0095_32,LOAN0095,CUST0031,7916.46,6818.91,1097.55,2026-08-16,Paid
TXN_LOAN0095_33,LOAN0095,CUST0031,7916.46,6879.03,1037.43,2026-09-16,Paid
TXN_LOAN0095_34,LOAN0095,CUST0031,7916.46,6939.69,976.77,2026-10-16,Paid
TXN_LOAN0095_35,LOAN0095,CUST0031,7916.46,7000.88,915.58,2026-11-16,Paid
TXN_LOAN0095_36,LOAN0095,CUST0031,7916.46,7062.62,853.84,2026-12-16,Paid
TXN_LOAN0095_37,LOAN0095,CUST0031,7916.46,7124.89,791.57,2027-01-16,Paid
TXN_LOAN0095_38,LOAN0095,CUST0031,7916.46,7187.72,728.74,2027-02-16,Paid
TXN_LOAN0095_39,LOAN0095,CUST0031,7916.46,7251.1,665.36,2027-03-16,Paid
TXN_LOAN0095_40,LOAN0095,CUST0031,7916.46,7315.04,601.42,2027-04-16,Paid
TXN_LOAN0095_41,LOAN0095,CUST0031,7916.46,7379.54,536.92,2027-05-16,Paid
TXN_LOAN0095_42,LOAN0095,CUST0031,7916.46,7444.61,471.85,2027-06-16,Paid
TXN_LOAN0095_43,LOAN0095,CUST0031,7916.46,7510.26,406.2,2027-07-16,Missed
TXN_LOAN0095_44,LOAN0095,CUST0031,7916.46,7576.48,339.98,2027-08-16,Paid
TXN_LOAN0095_45,LOAN0095,CUST0031,7916.46,7643.29,273.17,2027-09-16,Paid
TXN_LOAN0095_46,LOAN0095,CUST0031,7916.46,7710.68,205.78,2027-10-16,Paid
TXN_LOAN0095_47,LOAN0095,CUST0031,7916.46,7778.67,137.79,2027-11-16,Paid
TXN_LOAN0095_48,LOAN0095,CUST0031,7916.46,7847.19,69.27,2027-12-16,Paid
TXN_LOAN0096_1,LOAN0096,CUST0122,6273.32,4062.98,2210.34,2024-01-18,Paid
TXN_LOAN0096_2,LOAN0096,CUST0122,6273.32,4112.3,2161.02,2024-02-18,Paid
TXN_LOAN0096_3,LOAN0096,CUST0122,6273.32,4162.22,2111.1,2024-03-18,Missed
TXN_LOAN0096_4,LOAN0096,CUST0122,6273.32,4212.75,2060.57,2024-04-18,Paid
TXN_LOAN0096_5,LOAN0096,CUST0122,6273.32,4263.89,2009.43,2024-05-18,Paid
TXN_LOAN0096_6,LOAN0096,CUST0122,6273.32,4315.65,1957.67,2024-06-18,Paid
TXN_LOAN0096_7,LOAN0096,CUST0122,6273.32,4368.04,1905.28,2024-07-18,Paid
TXN_LOAN0096_8,LOAN0096,CUST0122,6273.32,4421.07,1852.25,2024-08-18,Paid
TXN_LOAN0096_9,LOAN0096,CUST0122,6273.32,4474.73,1798.59,2024-09-18,Paid
TXN_LOAN0096_10,LOAN0096,CUST0122,6273.32,4529.06,1744.26,2024-10-18,Paid
TXN_LOAN0096_11,LOAN0096,CUST0122,6273.32,4584.04,1689.28,2024-11-18,Paid
TXN_LOAN0096_12,LOAN0096,CUST0122,6273.32,4639.68,1633.64,2024-12-18,Paid
TXN_LOAN0096_13,LOAN0096,CUST0122,6273.32,4696.01,1577.31,2025-01-18,Paid
TXN_LOAN0096_14,LOAN0096,CUST0122,6273.32,4753.01,1520.31,2025-02-18,Paid
TXN_LOAN0096_15,LOAN0096,CUST0122,6273.32,4810.71,1462.61,2025-03-18,Paid
TXN_LOAN0096_16,LOAN0096,CUST0122,6273.32,4869.11,1404.21,2025-04-18,Paid
TXN_LOAN0096_17,LOAN0096,CUST0122,6273.32,4928.22,1345.1,2025-05-18,Paid
TXN_LOAN0096_18,LOAN0096,CUST0122,6273.32,4988.05,1285.27,2025-06-18,Paid
TXN_LOAN0096_19,LOAN0096,CUST0122,6273.32,5048.6,1224.72,2025-07-18,Paid
TXN_LOAN0096_20,LOAN0096,CUST0122,6273.32,5109.89,1163.43,2025-08-18,Paid
TXN_LOAN0096_21,LOAN0096,CUST0122,6273.32,5171.92,1101.4,2025-09-18,Paid
TXN_LOAN0096_22,LOAN0096,CUST0122,6273.32,5234.7,1038.62,2025-10-18,Paid
TXN_LOAN0096_23,LOAN0096,CUST0122,6273.32,5298.25,975.07,2025-11-18,Paid
TXN_LOAN0096_24,LOAN0096,CUST0122,6273.32,5362.57,910.75,2025-12-18,Paid
TXN_LOAN0096_25,LOAN0096,CUST0122,6273.32,5427.67,845.65,2026-01-18,Paid
TXN_LOAN0096_26,LOAN0096,CUST0122,6273.32,5493.55,779.77,2026-02-18,Paid
TXN_LOAN0096_27,LOAN0096,CUST0122,6273.32,5560.24,713.08,2026-03-18,Paid
TXN_LOAN0096_28,LOAN0096,CUST0122,6273.32,5627.74,645.58,2026-04-18,Paid
TXN_LOAN0096_29,LOAN0096,CUST0122,6273.32,5696.06,577.26,2026-05-18,Paid
TXN_LOAN0096_30,LOAN0096,CUST0122,6273.32,5765.21,508.11,2026-06-18,Paid
TXN_LOAN0096_31,LOAN0096,CUST0122,6273.32,5835.19,438.13,2026-07-18,Missed
TXN_LOAN0096_32,LOAN0096,CUST0122,6273.32,5906.03,367.29,2026-08-18,Paid
TXN_LOAN0096_33,LOAN0096,CUST0122,6273.32,5977.73,295.59,2026-09-18,Paid
TXN_LOAN0096_34,LOAN0096,CUST0122,6273.32,6050.29,223.03,2026-10-18,Paid
TXN_LOAN0096_35,LOAN0096,CUST0122,6273.32,6123.74,149.58,2026-11-18,Paid
TXN_LOAN0096_36,LOAN0096,CUST0122,6273.32,6198.1,75.22,2026-12-18,Paid
TXN_LOAN0097_1,LOAN0097,CUST0137,6545.32,4181.92,2363.4,2023-02-08,Paid
TXN_LOAN0097_2,LOAN0097,CUST0137,6545.32,4221.14,2324.18,2023-03-08,Paid
TXN_LOAN0097_3,LOAN0097,CUST0137,6545.32,4260.72,2284.6,2023-04-08,Paid
TXN_LOAN0097_4,LOAN0097,CUST0137,6545.32,4300.67,2244.65,2023-05-08,Paid
TXN_LOAN0097_5,LOAN0097,CUST0137,6545.32,4340.99,2204.33,2023-06-08,Paid
TXN_LOAN0097_6,LOAN0097,CUST0137,6545.32,4381.7,2163.62,2023-07-08,Paid
TXN_LOAN0097_7,LOAN0097,CUST0137,6545.32,4422.78,2122.54,2023-08-08,Paid
TXN_LOAN0097_8,LOAN0097,CUST0137,6545.32,4464.25,2081.07,2023-09-08,Paid
TXN_LOAN0097_9,LOAN0097,CUST0137,6545.32,4506.11,2039.21,2023-10-08,Paid
TXN_LOAN0097_10,LOAN0097,CUST0137,6545.32,4548.36,1996.96,2023-11-08,Missed
TXN_LOAN0097_11,LOAN0097,CUST0137,6545.32,4591.01,1954.31,2023-12-08,Paid
TXN_LOAN0097_12,LOAN0097,CUST0137,6545.32,4634.06,1911.26,2024-01-08,Paid
TXN_LOAN0097_13,LOAN0097,CUST0137,6545.32,4677.51,1867.81,2024-02-08,Paid
TXN_LOAN0097_14,LOAN0097,CUST0137,6545.32,4721.37,1823.95,2024-03-08,Paid
TXN_LOAN0097_15,LOAN0097,CUST0137,6545.32,4765.64,1779.68,2024-04-08,Paid
TXN_LOAN0097_16,LOAN0097,CUST0137,6545.32,4810.33,1734.99,2024-05-08,Missed
TXN_LOAN0097_17,LOAN0097,CUST0137,6545.32,4855.43,1689.89,2024-06-08,Paid
TXN_LOAN0097_18,LOAN0097,CUST0137,6545.32,4900.96,1644.36,2024-07-08,Paid
TXN_LOAN0097_19,LOAN0097,CUST0137,6545.32,4946.91,1598.41,2024-08-08,Paid
TXN_LOAN0097_20,LOAN0097,CUST0137,6545.32,4993.3,1552.02,2024-09-08,Paid
TXN_LOAN0097_21,LOAN0097,CUST0137,6545.32,5040.12,1505.2,2024-10-08,Paid
TXN_LOAN0097_22,LOAN0097,CUST0137,6545.32,5087.38,1457.94,2024-11-08,Paid
TXN_LOAN0097_23,LOAN0097,CUST0137,6545.32,5135.08,1410.24,2024-12-08,Paid
TXN_LOAN0097_24,LOAN0097,CUST0137,6545.32,5183.23,1362.09,2025-01-08,Paid
TXN_LOAN0097_25,LOAN0097,CUST0137,6545.32,5231.83,1313.49,2025-02-08,Paid
TXN_LOAN0097_26,LOAN0097,CUST0137,6545.32,5280.89,1264.43,2025-03-08,Paid
TXN_LOAN0097_27,LOAN0097,CUST0137,6545.32,5330.4,1214.92,2025-04-08,Paid
TXN_LOAN0097_28,LOAN0097,CUST0137,6545.32,5380.38,1164.94,2025-05-08,Paid
TXN_LOAN0097_29,LOAN0097,CUST0137,6545.32,5430.83,1114.49,2025-06-08,Paid
TXN_LOAN0097_30,LOAN0097,CUST0137,6545.32,5481.76,1063.56,2025-07-08,Paid
TXN_LOAN0097_31,LOAN0097,CUST0137,6545.32,5533.16,1012.16,2025-08-08,Paid
TXN_LOAN0097_32,LOAN0097,CUST0137,6545.32,5585.04,960.28,2025-09-08,Paid
TXN_LOAN0097_33,LOAN0097,CUST0137,6545.32,5637.41,907.91,2025-10-08,Paid
TXN_LOAN0097_34,LOAN0097,CUST0137,6545.32,5690.27,855.05,2025-11-08,Paid
TXN_LOAN0097_35,LOAN0097,CUST0137,6545.32,5743.62,801.7,2025-12-08,Paid
TXN_LOAN0097_36,LOAN0097,CUST0137,6545.32,5797.48,747.84,2026-01-08,Paid
TXN_LOAN0097_37,LOAN0097,CUST0137,6545.32,5851.84,693.48,2026-02-08,Paid
TXN_LOAN0097_38,LOAN0097,CUST0137,6545.32,5906.71,638.61,2026-03-08,Paid
TXN_LOAN0097_39,LOAN0097,CUST0137,6545.32,5962.09,583.23,2026-04-08,Paid
TXN_LOAN0097_40,LOAN0097,CUST0137,6545.32,6018.0,527.32,2026-05-08,Paid
TXN_LOAN0097_41,LOAN0097,CUST0137,6545.32,6074.42,470.9,2026-06-08,Paid
TXN_LOAN0097_42,LOAN0097,CUST0137,6545.32,6131.38,413.94,2026-07-08,Paid
TXN_LOAN0097_43,LOAN0097,CUST0137,6545.32,6188.87,356.45,2026-08-08,Missed
TXN_LOAN0097_44,LOAN0097,CUST0137,6545.32,6246.9,298.42,2026-09-08,Paid
TXN_LOAN0097_45,LOAN0097,CUST0137,6545.32,6305.48,239.84,2026-10-08,Paid
TXN_LOAN0097_46,LOAN0097,CUST0137,6545.32,6364.6,180.72,2026-11-08,Paid
TXN_LOAN0097_47,LOAN0097,CUST0137,6545.32,6424.28,121.04,2026-12-08,Paid
TXN_LOAN0097_48,LOAN0097,CUST0137,6545.32,6484.39,60.93,2027-01-08,Paid
TXN_LOAN0098_1,LOAN0098,CUST0051,31769.58,23239.65,8529.93,2023-12-16,Paid
TXN_LOAN0098_2,LOAN0098,CUST0051,31769.58,23544.38,8225.2,2024-01-16,Paid
TXN_LOAN0098_3,LOAN0098,CUST0051,31769.58,23853.1,7916.48,2024-02-16,Paid
TXN_LOAN0098_4,LOAN0098,CUST0051,31769.58,24165.86,7603.72,2024-03-16,Paid
TXN_LOAN0098_5,LOAN0098,CUST0051,31769.58,24482.73,7286.85,2024-04-16,Paid
TXN_LOAN0098_6,LOAN0098,CUST0051,31769.58,24803.76,6965.82,2024-05-16,Paid
TXN_LOAN0098_7,LOAN0098,CUST0051,31769.58,25128.99,6640.59,2024-06-16,Paid
TXN_LOAN0098_8,LOAN0098,CUST0051,31769.58,25458.49,6311.09,2024-07-16,Paid
TXN_LOAN0098_9,LOAN0098,CUST0051,31769.58,25792.31,5977.27,2024-08-16,Paid
TXN_LOAN0098_10,LOAN0098,CUST0051,31769.58,26130.5,5639.08,2024-09-16,Paid
TXN_LOAN0098_11,LOAN0098,CUST0051,31769.58,26473.14,5296.44,2024-10-16,Paid
TXN_LOAN0098_12,LOAN0098,CUST0051,31769.58,26820.26,4949.32,2024-11-16,Paid
TXN_LOAN0098_13,LOAN0098,CUST0051,31769.58,27171.93,4597.65,2024-12-16,Paid
TXN_LOAN0098_14,LOAN0098,CUST0051,31769.58,27528.22,4241.36,2025-01-16,Paid
TXN_LOAN0098_15,LOAN0098,CUST0051,31769.58,27889.18,3880.4,2025-02-16,Paid
TXN_LOAN0098_16,LOAN0098,CUST0051,31769.58,28254.87,3514.71,2025-03-16,Paid
TXN_LOAN0098_17,LOAN0098,CUST0051,31769.58,28625.35,3144.23,2025-04-16,Paid
TXN_LOAN0098_18,LOAN0098,CUST0051,31769.58,29000.7,2768.88,2025-05-16,Paid
TXN_LOAN0098_19,LOAN0098,CUST0051,31769.58,29380.96,2388.62,2025-06-16,Paid
TXN_LOAN0098_20,LOAN0098,CUST0051,31769.58,29766.21,2003.37,2025-07-16,Paid
TXN_LOAN0098_21,LOAN0098,CUST0051,31769.58,30156.52,1613.06,2025-08-16,Paid
TXN_LOAN0098_22,LOAN0098,CUST0051,31769.58,30551.94,1217.64,2025-09-16,Paid
TXN_LOAN0098_23,LOAN0098,CUST0051,31769.58,30952.54,817.04,2025-10-16,Paid
TXN_LOAN0098_24,LOAN0098,CUST0051,31769.58,31358.41,411.17,2025-11-16,Paid
TXN_LOAN0099_1,LOAN0099,CUST0029,20023.19,18249.96,1773.23,2023-06-18,Paid
TXN_LOAN0099_2,LOAN0099,CUST0029,20023.19,18391.53,1631.66,2023-07-18,Paid
TXN_LOAN0099_3,LOAN0099,CUST0029,20023.19,18534.2,1488.99,2023-08-18,Paid
TXN_LOAN0099_4,LOAN0099,CUST0029,20023.19,18677.97,1345.22,2023-09-18,Paid
TXN_LOAN0099_5,LOAN0099,CUST0029,20023.19,18822.86,1200.33,2023-10-18,Paid
TXN_LOAN0099_6,LOAN0099,CUST0029,20023.19,18968.88,1054.31,2023-11-18,Paid
TXN_LOAN0099_7,LOAN0099,CUST0029,20023.19,19116.03,907.16,2023-12-18,Paid
TXN_LOAN0099_8,LOAN0099,CUST0029,20023.19,19264.31,758.88,2024-01-18,Paid
TXN_LOAN0099_9,LOAN0099,CUST0029,20023.19,19413.75,609.44,2024-02-18,Paid
TXN_LOAN0099_10,LOAN0099,CUST0029,20023.19,19564.35,458.84,2024-03-18,Paid
TXN_LOAN0099_11,LOAN0099,CUST0029,20023.19,19716.12,307.07,2024-04-18,Paid
TXN_LOAN0099_12,LOAN0099,CUST0029,20023.19,19869.04,154.15,2024-05-18,Paid
TXN_LOAN0100_1,LOAN0100,CUST0040,16164.25,8004.81,8159.44,2023-03-07,Paid
TXN_LOAN0100_2,LOAN0100,CUST0040,16164.25,8122.87,8041.38,2023-04-07,Paid
TXN_LOAN0100_3,LOAN0100,CUST0040,16164.25,8242.67,7921.58,2023-05-07,Paid
TXN_LOAN0100_4,LOAN0100,CUST0040,16164.25,8364.24,7800.01,2023-06-07,Paid
TXN_LOAN0100_5,LOAN0100,CUST0040,16164.25,8487.6,7676.65,2023-07-07,Paid
TXN_LOAN0100_6,LOAN0100,CUST0040,16164.25,8612.78,7551.47,2023-08-07,Paid
TXN_LOAN0100_7,LOAN0100,CUST0040,16164.25,8739.81,7424.44,2023-09-07,Paid
TXN_LOAN0100_8,LOAN0100,CUST0040,16164.25,8868.71,7295.54,2023-10-07,Paid
TXN_LOAN0100_9,LOAN0100,CUST0040,16164.25,8999.51,7164.74,2023-11-07,Paid
TXN_LOAN0100_10,LOAN0100,CUST0040,16164.25,9132.23,7032.02,2023-12-07,Paid
TXN_LOAN0100_11,LOAN0100,CUST0040,16164.25,9266.92,6897.33,2024-01-07,Paid
TXN_LOAN0100_12,LOAN0100,CUST0040,16164.25,9403.59,6760.66,2024-02-07,Paid
TXN_LOAN0100_13,LOAN0100,CUST0040,16164.25,9542.28,6621.97,2024-03-07,Paid
TXN_LOAN0100_14,LOAN0100,CUST0040,16164.25,9683.02,6481.23,2024-04-07,Paid
TXN_LOAN0100_15,LOAN0100,CUST0040,16164.25,9825.83,6338.42,2024-05-07,Paid
TXN_LOAN0100_16,LOAN0100,CUST0040,16164.25,9970.74,6193.51,2024-06-07,Paid
TXN_LOAN0100_17,LOAN0100,CUST0040,16164.25,10117.8,6046.45,2024-07-07,Paid
TXN_LOAN0100_18,LOAN0100,CUST0040,16164.25,10267.02,5897.23,2024-08-07,Paid
TXN_LOAN0100_19,LOAN0100,CUST0040,16164.25,10418.44,5745.81,2024-09-07,Paid
TXN_LOAN0100_20,LOAN0100,CUST0040,16164.25,10572.1,5592.15,2024-10-07,Paid
TXN_LOAN0100_21,LOAN0100,CUST0040,16164.25,10728.02,5436.23,2024-11-07,Paid
TXN_LOAN0100_22,LOAN0100,CUST0040,16164.25,10886.25,5278.0,2024-12-07,Paid
TXN_LOAN0100_23,LOAN0100,CUST0040,16164.25,11046.8,5117.45,2025-01-07,Paid
TXN_LOAN0100_24,LOAN0100,CUST0040,16164.25,11209.73,4954.52,2025-02-07,Paid
TXN_LOAN0100_25,LOAN0100,CUST0040,16164.25,11375.05,4789.2,2025-03-07,Paid
TXN_LOAN0100_26,LOAN0100,CUST0040,16164.25,11542.82,4621.43,2025-04-07,Paid
TXN_LOAN0100_27,LOAN0100,CUST0040,16164.25,11713.06,4451.19,2025-05-07,Missed
TXN_LOAN0100_28,LOAN0100,CUST0040,16164.25,11885.81,4278.44,2025-06-07,Paid
TXN_LOAN0100_29,LOAN0100,CUST0040,16164.25,12061.1,4103.15,2025-07-07,Paid
TXN_LOAN0100_30,LOAN0100,CUST0040,16164.25,12238.99,3925.26,2025-08-07,Paid
TXN_LOAN0100_31,LOAN0100,CUST0040,16164.25,12419.49,3744.76,2025-09-07,Paid
TXN_LOAN0100_32,LOAN0100,CUST0040,16164.25,12602.66,3561.59,2025-10-07,Paid
TXN_LOAN0100_33,LOAN0100,CUST0040,16164.25,12788.53,3375.72,2025-11-07,Paid
TXN_LOAN0100_34,LOAN0100,CUST0040,16164.25,12977.15,3187.1,2025-12-07,Paid
TXN_LOAN0100_35,LOAN0100,CUST0040,16164.25,13168.54,2995.71,2026-01-07,Missed
TXN_LOAN0100_36,LOAN0100,CUST0040,16164.25,13362.76,2801.49,2026-02-07,Paid
TXN_LOAN0100_37,LOAN0100,CUST0040,16164.25,13559.84,2604.41,2026-03-07,Paid
TXN_LOAN0100_38,LOAN0100,CUST0040,16164.25,13759.82,2404.43,2026-04-07,Paid
TXN_LOAN0100_39,LOAN0100,CUST0040,16164.25,13962.76,2201.49,2026-05-07,Paid
TXN_LOAN0100_40,LOAN0100,CUST0040,16164.25,14168.69,1995.56,2026-06-07,Paid
TXN_LOAN0100_41,LOAN0100,CUST0040,16164.25,14377.66,1786.59,2026-07-07,Paid
TXN_LOAN0100_42,LOAN0100,CUST0040,16164.25,14589.71,1574.54,2026-08-07,Paid
TXN_LOAN0100_43,LOAN0100,CUST0040,16164.25,14804.88,1359.37,2026-09-07,Paid
TXN_LOAN0100_44,LOAN0100,CUST0040,16164.25,15023.23,1141.02,2026-10-07,Paid
TXN_LOAN0100_45,LOAN0100,CUST0040,16164.25,15244.8,919.45,2026-11-07,Paid
TXN_LOAN0100_46,LOAN0100,CUST0040,16164.25,15469.64,694.61,2026-12-07,Paid
TXN_LOAN0100_47,LOAN0100,CUST0040,16164.25,15697.8,466.45,2027-01-07,Paid
TXN_LOAN0100_48,LOAN0100,CUST0040,16164.25,15929.44,234.81,2027-02-07,Missed
TXN_LOAN0101_1,LOAN0101,CUST0041,2108.13,1280.03,828.1,2023-05-21,Paid
TXN_LOAN0101_2,LOAN0101,CUST0041,2108.13,1293.41,814.72,2023-06-21,Paid
TXN_LOAN0101_3,LOAN0101,CUST0041,2108.13,1306.92,801.21,2023-07-21,Paid
TXN_LOAN0101_4,LOAN0101,CUST0041,2108.13,1320.58,787.55,2023-08-21,Paid
TXN_LOAN0101_5,LOAN0101,CUST0041,2108.13,1334.37,773.76,2023-09-21,Paid
TXN_LOAN0101_6,LOAN0101,CUST0041,2108.13,1348.32,759.81,2023-10-21,Paid
TXN_LOAN0101_7,LOAN0101,CUST0041,2108.13,1362.4,745.73,2023-11-21,Paid
TXN_LOAN0101_8,LOAN0101,CUST0041,2108.13,1376.64,731.49,2023-12-21,Paid
TXN_LOAN0101_9,LOAN0101,CUST0041,2108.13,1391.02,717.11,2024-01-21,Paid
TXN_LOAN0101_10,LOAN0101,CUST0041,2108.13,1405.56,702.57,2024-02-21,Paid
TXN_LOAN0101_11,LOAN0101,CUST0041,2108.13,1420.24,687.89,2024-03-21,Paid
TXN_LOAN0101_12,LOAN0101,CUST0041,2108.13,1435.08,673.05,2024-04-21,Paid
TXN_LOAN0101_13,LOAN0101,CUST0041,2108.13,1450.07,658.06,2024-05-21,Paid
TXN_LOAN0101_14,LOAN0101,CUST0041,2108.13,1465.22,642.91,2024-06-21,Paid
TXN_LOAN0101_15,LOAN0101,CUST0041,2108.13,1480.53,627.6,2024-07-21,Paid
TXN_LOAN0101_16,LOAN0101,CUST0041,2108.13,1496.0,612.13,2024-08-21,Paid
TXN_LOAN0101_17,LOAN0101,CUST0041,2108.13,1511.63,596.5,2024-09-21,Paid
TXN_LOAN0101_18,LOAN0101,CUST0041,2108.13,1527.43,580.7,2024-10-21,Paid
TXN_LOAN0101_19,LOAN0101,CUST0041,2108.13,1543.39,564.74,2024-11-21,Paid
TXN_LOAN0101_20,LOAN0101,CUST0041,2108.13,1559.51,548.62,2024-12-21,Paid
TXN_LOAN0101_21,LOAN0101,CUST0041,2108.13,1575.81,532.32,2025-01-21,Paid
TXN_LOAN0101_22,LOAN0101,CUST0041,2108.13,1592.27,515.86,2025-02-21,Paid
TXN_LOAN0101_23,LOAN0101,CUST0041,2108.13,1608.91,499.22,2025-03-21,Paid
TXN_LOAN0101_24,LOAN0101,CUST0041,2108.13,1625.72,482.41,2025-04-21,Missed
TXN_LOAN0101_25,LOAN0101,CUST0041,2108.13,1642.7,465.43,2025-05-21,Paid
TXN_LOAN0101_26,LOAN0101,CUST0041,2108.13,1659.87,448.26,2025-06-21,Paid
TXN_LOAN0101_27,LOAN0101,CUST0041,2108.13,1677.21,430.92,2025-07-21,Paid
TXN_LOAN0101_28,LOAN0101,CUST0041,2108.13,1694.73,413.4,2025-08-21,Paid
TXN_LOAN0101_29,LOAN0101,CUST0041,2108.13,1712.44,395.69,2025-09-21,Paid
TXN_LOAN0101_30,LOAN0101,CUST0041,2108.13,1730.33,377.8,2025-10-21,Paid
TXN_LOAN0101_31,LOAN0101,CUST0041,2108.13,1748.41,359.72,2025-11-21,Paid
TXN_LOAN0101_32,LOAN0101,CUST0041,2108.13,1766.68,341.45,2025-12-21,Paid
TXN_LOAN0101_33,LOAN0101,CUST0041,2108.13,1785.14,322.99,2026-01-21,Paid
TXN_LOAN0101_34,LOAN0101,CUST0041,2108.13,1803.79,304.34,2026-02-21,Paid
TXN_LOAN0101_35,LOAN0101,CUST0041,2108.13,1822.64,285.49,2026-03-21,Paid
TXN_LOAN0101_36,LOAN0101,CUST0041,2108.13,1841.68,266.45,2026-04-21,Paid
TXN_LOAN0101_37,LOAN0101,CUST0041,2108.13,1860.92,247.21,2026-05-21,Paid
TXN_LOAN0101_38,LOAN0101,CUST0041,2108.13,1880.36,227.77,2026-06-21,Paid
TXN_LOAN0101_39,LOAN0101,CUST0041,2108.13,1900.01,208.12,2026-07-21,Paid
TXN_LOAN0101_40,LOAN0101,CUST0041,2108.13,1919.86,188.27,2026-08-21,Paid
TXN_LOAN0101_41,LOAN0101,CUST0041,2108.13,1939.92,168.21,2026-09-21,Paid
TXN_LOAN0101_42,LOAN0101,CUST0041,2108.13,1960.19,147.94,2026-10-21,Paid
TXN_LOAN0101_43,LOAN0101,CUST0041,2108.13,1980.67,127.46,2026-11-21,Paid
TXN_LOAN0101_44,LOAN0101,CUST0041,2108.13,2001.37,106.76,2026-12-21,Paid
TXN_LOAN0101_45,LOAN0101,CUST0041,2108.13,2022.28,85.85,2027-01-21,Paid
TXN_LOAN0101_46,LOAN0101,CUST0041,2108.13,2043.41,64.72,2027-02-21,Paid
TXN_LOAN0101_47,LOAN0101,CUST0041,2108.13,2064.76,43.37,2027-03-21,Paid
TXN_LOAN0101_48,LOAN0101,CUST0041,2108.13,2086.57,21.56,2027-04-21,Paid
TXN_LOAN0102_1,LOAN0102,CUST0011,13546.58,8966.48,4580.1,2023-09-08,Paid
TXN_LOAN0102_2,LOAN0102,CUST0011,13546.58,9043.89,4502.69,2023-10-08,Paid
TXN_LOAN0102_3,LOAN0102,CUST0011,13546.58,9121.97,4424.61,2023-11-08,Paid
TXN_LOAN0102_4,LOAN0102,CUST0011,13546.58,9200.73,4345.85,2023-12-08,Missed
TXN_LOAN0102_5,LOAN0102,CUST0011,13546.58,9280.17,4266.41,2024-01-08,Missed
